category,rows,positive_rate,precision,recall,f1
kozmetik & kişisel bakım/cilt bakım/vücut bakımı/vücut peelingi,5.0,0.4,0.6666666666666666,1.0,0.8
elektronik/elektrikli ev aletleri/süpürge & ütü/ütü/buharlı ütü,5.0,0.6,1.0,1.0,1.0
süpermarket/pet shop/kedi ürünleri/kedi vitamini,5.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/el ve ayak bakımı/el kremi,5.0,0.4,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/banyo ve duş ürünleri/banyo lifi ve süngeri,5.0,0.2,1.0,1.0,1.0
kozmetik & kişisel bakım/cilt bakım/banyo & duş ürünleri/duş jeli,5.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/kamp sandalyesi,5.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/ağız bakım/ağız çalkalama suyu,5.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/kablo & sarf malzemeler/çevirici dönüştürücü,5.0,0.0,0.0,0.0,0.0
kitap/roman ve edebiyat/edebiyat/şiir,5.0,0.6,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/çevre birimleri/mouse,5.0,0.2,0.5,1.0,0.6666666666666666
süpermarket/anne ve bebek bakım/bebek sağlık ürünleri/burun aspiratörü,4.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/kağıt ürünleri/islak mendil,4.0,0.5,1.0,1.0,1.0
süpermarket/ev bakım ve temizlik/kağıt ürünleri/kağıt havlu,4.0,0.75,1.0,1.0,1.0
süpermarket/gıda & içecek/atıştırmalık/gofret,4.0,0.0,0.0,0.0,0.0
giyim/spor giyim/spor şapka,4.0,0.5,1.0,0.5,0.6666666666666666
süpermarket/gıda & içecek/atıştırmalık/kuruyemiş/antep fıstığı,4.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/şekerleme,4.0,0.25,0.5,1.0,0.6666666666666666
süpermarket/sağlık/sporcu besini & supplementler/protein bar,4.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/sporcu besini & supplementler/karbonhidrat (mass ve gainer),4.0,0.25,0.0,0.0,0.0
süpermarket/sağlık/hasta bezi ve temizlik/perine temizleme havlusu,4.0,0.25,0.0,0.0,0.0
süpermarket/sağlık/cinsel sağlık/gebelik testi,4.0,0.5,0.6666666666666666,1.0,0.8
süpermarket/pet shop/kuş ürünleri/kuş yuvası,4.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi tırmalaması,4.0,0.25,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi fırça ve tarağı,4.0,0.25,1.0,1.0,1.0
süpermarket/gıda & içecek/özel gıda ürünü/bitki ve tohum,4.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/özel gıda ürünü/aktar ürünleri,4.0,0.25,0.0,0.0,0.0
süpermarket/gıda & içecek/çay/bitki çayı/kış çayı,4.0,0.0,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek beslenme ve emzirme/bebek ek besin/bebek bisküvisi,4.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/yulaf ezmesi,4.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/süt ve kahvaltılık/fıstık ezmesi,4.0,0.5,1.0,1.0,1.0
süpermarket/gıda & içecek/kuru gıda/tatlı yapım malzemesi/tatlı sosu,4.0,0.75,0.0,0.0,0.0
süpermarket/gıda & içecek/kahve/kahve şurubu,4.0,0.25,0.0,0.0,0.0
süpermarket/gıda & içecek/kahve/granül kahve,4.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/hazır gıda/asma yaprağı,4.0,0.25,0.5,1.0,0.6666666666666666
süpermarket/gıda & içecek/yağ ve sos/yağ/sıvı yağ,4.0,0.25,0.0,0.0,0.0
otomobil & motosiklet/otomobil yedek parça/otomobil ayna/dikiz aynası,4.0,0.5,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek güneş kremi,4.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz bakım aleti/siyah nokta temizleme aleti,4.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kalem/kalem seti,4.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/boyalar/kumaş boyası,4.0,0.5,0.0,0.0,0.0
"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/islak tıraş/tıraş köpük ve jeli",4.0,0.5,1.0,0.5,0.6666666666666666
kozmetik & kişisel bakım/saç bakım/saç şekillendirici ürünler/saç köpüğü,4.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/makyaj/ten makyajı/makyaj sabitleyici,4.0,0.5,0.6666666666666666,1.0,0.8
kozmetik & kişisel bakım/makyaj/ten makyajı/kontür,4.0,0.5,1.0,0.5,0.6666666666666666
kozmetik & kişisel bakım/makyaj/makyaj seti,4.0,0.5,0.6666666666666666,1.0,0.8
kozmetik & kişisel bakım/cilt bakım/göz bakım/göz makyaj temizleyici,4.0,0.5,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/paten & kaykay/paten,4.0,0.75,0.0,0.0,0.0
kozmetik & kişisel bakım/ağız bakım/dil temizleyici,4.0,0.25,0.5,1.0,0.6666666666666666
kitap/çocuk ve ebeveyn kitapları/çocuk bakımı & ebeveynlik,4.0,0.5,0.6666666666666666,1.0,0.8
hobi & eğlence/tütün & tütün aksesuarları/çakmaklar/klasik çakmak,4.0,0.25,0.0,0.0,0.0
hobi & eğlence/parti malzemeleri/düğün&kına &nikah malzemeleri/söz tepsisi,4.0,0.25,1.0,1.0,1.0
hobi & eğlence/müzik alet ve ekipmanları/vurmalı çalgılar/darbuka,4.0,0.0,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/iğne,4.0,1.0,1.0,1.0,1.0
giyim/tesettür giyim/tesettür kaban & mont/tesettür kaban,4.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kalem/versatil kalem,4.0,0.5,1.0,1.0,1.0
kırtasiye & ofis malzemeleri/kırtasiye/eğitim ürünleri/deney malzemesi,4.0,0.5,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye/eğitim ürünleri/silgi,4.0,0.5,1.0,1.0,1.0
kırtasiye & ofis malzemeleri/masaüstü gereçleri/masaüstü organizer,4.0,0.25,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/kamp mutfak ürünleri/kamp matarası,4.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/elektronik - optik ürünler/aksiyon kamera aksesuarı,4.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/fitness & vücut geliştirme/dambıl & ağırlık plakası,4.0,0.5,1.0,1.0,1.0
spor & outdoor/ekipman & aksesuar/bisiklet & aksesuar/bisiklet gözlüğü,4.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/av & balıkçılık/olta makinesi,4.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/modifiye ürünleri/oto plakalık,4.0,0.25,0.3333333333333333,1.0,0.5
otomobil & motosiklet/otomobil/modifiye ürünleri/oto anten,4.0,0.25,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/oto koltuk kılıf & minder/oto koltuk minderi,4.0,0.25,1.0,1.0,1.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/oto bardaklık ve isıtıcı,4.0,0.25,0.0,0.0,0.0
giyim/tesettür giyim/tesettür ceket & yelek/tesettür yelek,4.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil yedek parça/kaporta/oto panjur izgarası,4.0,0.25,1.0,1.0,1.0
giyim/büyük beden/büyük beden trençkot,4.0,0.25,1.0,1.0,1.0
otomobil & motosiklet/motosiklet/motosiklet yedek parça/motosiklet grenajları/motosiklet koruma demiri,4.0,0.25,1.0,1.0,1.0
otomobil & motosiklet/motosiklet/motosiklet giyim/motorcu montu,4.0,0.25,1.0,1.0,1.0
otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet teçhizat tutucu,4.0,0.25,1.0,1.0,1.0
ev & mobilya/mobilya/yemek odası/konsol,4.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/sporcu besini & supplementler/protein tozu/whey protein,4.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/anne bebek ürünleri/emzirme ürünleri/emzirme ve süt saklama aksesuarı,4.0,0.25,1.0,1.0,1.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/endüstriyel temizleme,4.0,0.25,0.5,1.0,0.6666666666666666
anne & bebek & çocuk/anne bebek ürünleri/bebek banyo & tuvalet/klozet adaptörü & lazımlık,4.0,0.75,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/sofra/bardak altlığı,4.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/sofra/sütlük,4.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/sofra/çay fincanı,4.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/bıçak bileyici ve masat,4.0,0.75,1.0,0.6666666666666666,0.8
banyo yapı & hırdavat/hırdavat/iş ayakkabısı & çizmesi,4.0,0.25,1.0,1.0,1.0
banyo yapı & hırdavat/hırdavat/iş güvenlik ürünleri/uyarı ve yönlendirme levhası,4.0,0.75,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/çocuk puzzle & yapboz,4.0,0.25,1.0,1.0,1.0
banyo yapı & hırdavat/banyo yapı malzemeleri/banyo tesisatı,4.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/rende,4.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/çevre birimleri/bilgisayar hoparlörü,4.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/bebek & çocuk odası/diğer oda aksesuarları,4.0,0.75,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/bebek arabası & puset/3 tekerlekli bebek bisikleti,4.0,0.25,0.0,0.0,0.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/elektrikli el aleti aküleri,4.0,1.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/sıcak hava tabancası,4.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/ağ - modem/menzil genişletici,4.0,0.25,0.3333333333333333,1.0,0.5
elektronik/elektronik aksesuarlar/tablet aksesuarları/tablet kalemi,4.0,0.75,1.0,0.6666666666666666,0.8
aksesuar/takı & mücevher/yüzük/gümüş alyans,4.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/yorgan/çift kişilik yorgan,4.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/mangal & barbekü/piknik seti,4.0,0.0,0.0,0.0,0.0
elektronik/kişisel bakım aletleri/tartı,4.0,0.25,0.5,1.0,0.6666666666666666
banyo yapı & hırdavat/boya/yalıtım boyası,4.0,0.5,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyuncak bebek ve aksesuarı,4.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/banyo/banyo tekstili/mutfak havlusu,4.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev dekorasyon/şamdan & mumluk,4.0,0.25,0.0,0.0,0.0
ev & mobilya/ev/ev gereçleri/damacana pompası,4.0,0.5,1.0,1.0,1.0
ev & mobilya/ev/ev gereçleri/pazar arabası & çantası,4.0,0.25,1.0,1.0,1.0
banyo yapı & hırdavat/elektrik tesisat malzemesi/sigorta,4.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/set & takım/gümüş set,4.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk pike,4.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/set & takım/çelik set,4.0,0.25,0.3333333333333333,1.0,0.5
banyo yapı & hırdavat/elektrik tesisat malzemesi/solar aydınlatma,4.0,0.5,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyun seti,4.0,0.25,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/uyku seti/çift kişilik uyku seti,4.0,0.5,1.0,1.0,1.0
banyo yapı & hırdavat/banyo yapı malzemeleri/su arıtma/su arıtma cihazı aksesuarı,4.0,0.25,1.0,1.0,1.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/tost makinesi,4.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/charm,4.0,0.25,1.0,1.0,1.0
elektronik/bilgisayar grubu/yazıcı & tarayıcı/yazıcılar/mürekkep püskürtmeli yazıcı,4.0,0.25,0.0,0.0,0.0
elektronik/beyaz eşya & iklimlendirme/iklimlendirme/isıtıcılar/diğer isıtıcılar,4.0,0.5,0.0,0.0,0.0
elektronik/akıllı ev aletleri/hava nemlendirici,4.0,0.25,0.5,1.0,0.6666666666666666
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/zincirli ağaç kesme makinesi,4.0,1.0,1.0,0.75,0.8571428571428571
elektronik/bilgisayar grubu/bileşenler/temel bileşenler/ekran kartı,4.0,0.25,1.0,1.0,1.0
banyo yapı & hırdavat/hırdavat/takım çantası & avadanlık,4.0,0.25,0.0,0.0,0.0
ev & mobilya/mobilya/bebek & çocuk odası mobilyası/oyun & aktivite masası,4.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bebek & okul öncesi oyuncaklar/bebek & aktivite oyuncakları,4.0,0.25,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/güvenlik/koruyucu tekstil,4.0,0.25,1.0,1.0,1.0
elektronik/elektrikli ev aletleri/süpürge & ütü/ütü/buhar kazanlı ütü,4.0,0.25,1.0,1.0,1.0
aksesuar/atkı & bere & eldiven/bere,4.0,0.25,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bahçe & dış mekan oyuncakları/spor oyuncakları,4.0,0.25,0.0,0.0,0.0
ev & mobilya/mobilya/yatak odası/baza,4.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/süpürge & ütü/ütü/buharlı dikey ütü,4.0,0.0,0.0,0.0,0.0
elektronik/akıllı ev aletleri/hava temizleyici,4.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/silikon,4.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/baharat/diğer baharat,3.0,0.3333333333333333,1.0,1.0,1.0
süpermarket/gıda & içecek/kahve/kapsül kahve,3.0,0.3333333333333333,1.0,1.0,1.0
süpermarket/pet shop/akvaryum ürünleri/akvaryum balık yemi,3.0,0.3333333333333333,0.0,0.0,0.0
kozmetik & kişisel bakım/makyaj/göz makyajı/takma kirpik,3.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/elektrik tesisat malzemesi/priz ve anahtarlar/priz ve anahtar çerçevesi,3.0,0.0,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/dekoratif şerit,3.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/av & balıkçılık/olta seti,3.0,0.6666666666666666,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/planlayıcı,3.0,0.3333333333333333,0.0,0.0,0.0
elektronik/hoparlör & projeksiyon sistemleri/projeksiyon cihazı,3.0,0.3333333333333333,0.0,0.0,0.0
kozmetik & kişisel bakım/makyaj/göz makyajı/kaş kalemi & kaş farı,3.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/termal rulo,3.0,0.3333333333333333,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/bisiklet & aksesuar/bisiklet selesi,3.0,0.6666666666666666,0.0,0.0,0.0
elektronik/beyaz eşya & iklimlendirme/beyaz eşya/mikrodalga fırın,3.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye kağıt ürünleri/kitap ayracı,3.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/koltuk başlıkları,3.0,0.0,0.0,0.0,0.0
elektronik/beyaz eşya & iklimlendirme/iklimlendirme/isıtıcılar/elektrikli soba,3.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/çay/dökme çay,3.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi tasması,3.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/makyaj/makyaj aksesuarları/makyaj süngeri,3.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kaval koruyucu,3.0,0.6666666666666666,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi evi ve kafesi,3.0,0.3333333333333333,0.0,0.0,0.0
elektronik/hoparlör & projeksiyon sistemleri/hoparlörler/kablolu hoparlör,3.0,0.6666666666666666,0.6666666666666666,1.0,0.8
kırtasiye & ofis malzemeleri/kırtasiye/eğitim ürünleri/kırtasiye seti,3.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye/eğitim ürünleri/kalemtıraş,3.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/evcil hayvan ürünleri/kedi ve köpek yatağı,3.0,0.3333333333333333,1.0,1.0,1.0
elektronik/giyilebilir teknoloji/kulaklıklar/kulak üstü kablolu kulaklık,3.0,0.3333333333333333,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/şiş,3.0,0.6666666666666666,1.0,1.0,1.0
süpermarket/ev bakım ve temizlik/çamaşır yıkama/çamaşır yumuşatıcısı,3.0,0.0,0.0,0.0,0.0
hobi & eğlence/müzik alet ve ekipmanları/gitar ve ekipmanları/gitar,3.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/kıkırdak küpe/bijuteri kıkırdak küpe,3.0,0.3333333333333333,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye/boya malzemesi,3.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/evcil hayvan ürünleri/akıllı kedi ve köpek mama su kabı,3.0,0.3333333333333333,0.0,0.0,0.0
elektronik/beyaz eşya & iklimlendirme/beyaz eşya/kurutma makinesi,3.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye/eğitim ürünleri/boyama seti,3.0,0.3333333333333333,0.0,0.0,0.0
elektronik/giyilebilir teknoloji/kulaklıklar/boyun bantlı bluetooth kulaklık,3.0,0.3333333333333333,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/bisküvi ve kraker,3.0,0.3333333333333333,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak helikopter ve uçak,3.0,0.0,0.0,0.0,0.0
elektronik/beyaz eşya & iklimlendirme/iklimlendirme/isıtıcılar/konvektör,3.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi oyuncağı,3.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/ekmek yapma makinesi,3.0,0.3333333333333333,0.0,0.0,0.0
elektronik/bilgisayar grubu/yazıcı & tarayıcı/yazıcılar/lazer yazıcı,3.0,0.0,0.0,0.0,0.0
elektronik/akıllı ev aletleri/akıllı aydınlatma,3.0,0.3333333333333333,0.0,0.0,0.0
"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/islak tıraş/tıraş sonrası ürün",3.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/veri depolama/taşınabilir hard disk,3.0,0.3333333333333333,1.0,1.0,1.0
kozmetik & kişisel bakım/cilt bakım/vücut bakımı/ayak bakımı/koku önleyici,3.0,0.0,0.0,0.0,0.0
kitap/yabancı dil kitaplar/yabancı dil roman,3.0,1.0,1.0,0.3333333333333333,0.5
banyo yapı & hırdavat/hırdavat/manuel el aletleri/lehim & havya,3.0,1.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/veri depolama/hafıza kartı,3.0,0.0,0.0,0.0,0.0
"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/ağda & tüy dökücü/ağda bandı",3.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/içecek hazırlama/su isıtıcı & kettle,3.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/güneş ürünü/vücut güneş kremi,3.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/spor kolluk,3.0,1.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/şeker/tatlandırıcı,3.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/un/tam buğday unu,3.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe dekorasyonu/bahçe yer döşemesi,3.0,0.6666666666666666,1.0,0.5,0.6666666666666666
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/waffle makinesi,3.0,0.3333333333333333,1.0,1.0,1.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/doğrayıcı & rondo,3.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/saç bakım/saç toniği,3.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/kıyma makinesi,3.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bahçe & dış mekan oyuncakları/oyun çadırı,3.0,0.6666666666666666,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/spor matara,3.0,0.3333333333333333,1.0,1.0,1.0
kitap/roman ve edebiyat/edebiyat/türk edebiyatı,3.0,0.6666666666666666,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/içecek hazırlama/meyve & sebze sıkacağı,3.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/gazlı içecek/enerji içeceği,3.0,0.3333333333333333,0.0,0.0,0.0
hobi & eğlence/parti malzemeleri/plastik masa örtüsü,3.0,0.3333333333333333,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/su sporu/bone,3.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/duvar & cephe kaplama,3.0,0.3333333333333333,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/vestiyer askısı,3.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/tenis/tenis çantası,3.0,0.6666666666666666,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/su sporu/kano,3.0,0.0,0.0,0.0,0.0
hobi & eğlence/parti malzemeleri/pasta kürdanı,3.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/şarj cihazları/şarj adaptörü,3.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz bakım aleti/dermaroller,3.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/parfüm ve deodorant/vücut spreyi,3.0,0.3333333333333333,1.0,1.0,1.0
süpermarket/gıda & içecek/süt ve kahvaltılık/sürülebilir çikolata,3.0,0.6666666666666666,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kalem/teknik çizim kalemi,3.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyun hamuru,3.0,0.3333333333333333,0.5,1.0,0.6666666666666666
banyo yapı & hırdavat/hırdavat/iş güvenlik ürünleri/iş güvenliği boneleri/cerrahi bone,3.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kalem/kaligrafi kalemi,3.0,0.6666666666666666,1.0,1.0,1.0
banyo yapı & hırdavat/hırdavat/manuel el aletleri/balta,3.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi tuvaleti,3.0,0.0,0.0,0.0,0.0
"kitap/hobi, sanat, akademik/hobi/yemek kitabı",3.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/atıştırmalık/unlu mamül/ekmek,3.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyuncak araçlar/oyuncak kamyon ve iş makinesi,3.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/çiçek & bitki yetiştirme/teraryum & sukulentler,3.0,0.3333333333333333,0.0,0.0,0.0
süpermarket/sağlık/hasta bakım ve hareket destek/tekerlekli sandalye,3.0,0.3333333333333333,0.5,1.0,0.6666666666666666
banyo yapı & hırdavat/boya/boya hazırlık malzemesi,3.0,0.3333333333333333,0.5,1.0,0.6666666666666666
ev & mobilya/mobilya/bahçe mobilyaları/salıncak & hamak,3.0,0.3333333333333333,0.0,0.0,0.0
süpermarket/pet shop/köpek ürünleri/köpek vitamini,3.0,0.0,0.0,0.0,0.0
aksesuar/saç aksesuarı/diğer saç aksesuarları,3.0,0.3333333333333333,1.0,1.0,1.0
banyo yapı & hırdavat/banyo yapı malzemeleri/küvet,3.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/sofra/kadeh,3.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bahçe mobilyaları/bahçe minderi,3.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç dış aksesuar/silecek & aksesuar,3.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bebek & çocuk odası mobilyası/oyuncak dolabı,3.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/küçük el aletleri/budama makası,3.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/yatak örtüsü/battal boy yatak örtüsü,3.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/boya/ahşap boya & vernik,3.0,0.0,0.0,0.0,0.0
giyim/spor giyim/yüzücü mayosu,3.0,0.3333333333333333,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/battaniye/elektrikli battaniye,3.0,0.6666666666666666,0.6666666666666666,1.0,0.8
süpermarket/sağlık/hasta bakım ve hareket destek/varis çorabı,3.0,0.3333333333333333,1.0,1.0,1.0
otomobil & motosiklet/motosiklet/motosiklet giyim/motosiklet ayakkabı & bot,3.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet sele kılıfı,3.0,0.6666666666666666,1.0,1.0,1.0
süpermarket/sağlık/hasta bakım ve hareket destek/ilaç saklama kutusu,3.0,0.3333333333333333,0.0,0.0,0.0
otomobil & motosiklet/motosiklet/motosiklet koruma ekipmanları/motosiklet vücut koruma,3.0,0.3333333333333333,1.0,1.0,1.0
bahçe & elektrikli el aletleri/enerji sistemleri/jenaratör,3.0,0.6666666666666666,0.0,0.0,0.0
elektronik/kişisel bakım aletleri/ipl lazer epilasyon aleti,3.0,0.6666666666666666,1.0,1.0,1.0
süpermarket/sağlık/genel sağlık/bant ve isıtıcı ürünler/burun bandı,3.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/hasta bakım ve hareket destek/baston,3.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/kamp mutfak ürünleri/mug,3.0,0.0,0.0,0.0,0.0
giyim/salopet & tulum/salopet,3.0,0.3333333333333333,1.0,1.0,1.0
